State,Filed week ended,Initial Claims,Reflecting Week Ended,Continued Claims,Covered Employment,Insured Unemployment Rate
New Mexico,12/26/20,"3,587",12/19/20,"44,466","810,264",5.49
New Mexico,1/2/21,"4,081",12/26/20,"47,501","810,264",5.86
New Mexico,1/9/21,"11,514",1/2/21,"44,857","788,517",5.69
New Mexico,1/16/21,"6,402",1/9/21,"43,396","788,517",5.5
New Mexico,1/23/21,"4,608",1/16/21,"42,527","788,517",5.39
New Mexico,1/30/21,"4,527",1/23/21,"40,971","788,517",5.2
New Mexico,2/6/21,"3,709",1/30/21,"39,129","788,517",4.96
New Mexico,2/13/21,"3,407",2/6/21,"37,719","788,517",4.78
New Mexico,2/20/21,"3,143",2/13/21,"36,026","788,517",4.57
New Mexico,2/27/21,"3,150",2/20/21,"34,974","788,517",4.44
New Mexico,3/6/21,"2,338",2/27/21,"32,949","788,517",4.18
New Mexico,3/13/21,"2,690",3/6/21,"32,289","788,517",4.09
Nevada,1/4/20,"2,264",12/28/19,"20,801","1,362,256",1.53
Nevada,1/11/20,"2,792",1/4/20,"19,823","1,371,969",1.44
Nevada,1/18/20,"2,451",1/11/20,"19,328","1,371,969",1.41
Nevada,1/25/20,"2,101",1/18/20,"19,025","1,371,969",1.39
Nevada,2/1/20,"2,286",1/25/20,"19,177","1,371,969",1.4
Nevada,2/8/20,"2,794",2/1/20,"19,225","1,371,969",1.4
Nevada,2/15/20,"2,543",2/8/20,"19,585","1,371,969",1.43
Nevada,2/22/20,"2,052",2/15/20,"19,472","1,371,969",1.42
Nevada,2/29/20,"2,324",2/22/20,"20,044","1,371,969",1.46
Nevada,3/7/20,"2,309",2/29/20,"19,850","1,371,969",1.45
Nevada,3/14/20,"6,356",3/7/20,"19,475","1,371,969",1.42
Nevada,3/21/20,"92,298",3/14/20,"19,822","1,371,969",1.44
Nevada,3/28/20,"71,942",3/21/20,"58,798","1,371,969",4.29
Nevada,4/4/20,"79,285",3/28/20,"131,121","1,371,969",9.56
Nevada,4/11/20,"58,641",4/4/20,"189,007","1,379,654",13.7
Nevada,4/18/20,"39,496",4/11/20,"231,618","1,379,654",16.79
Nevada,4/25/20,"42,541",4/18/20,"274,850","1,379,654",19.92
Nevada,5/2/20,"28,550",4/25/20,"303,573","1,379,654",22
Nevada,5/9/20,"21,635",5/2/20,"324,444","1,379,654",23.52
Nevada,5/16/20,"17,837",5/9/20,"369,041","1,379,654",26.75
Nevada,5/23/20,"15,607",5/16/20,"343,030","1,379,654",24.86
Nevada,5/30/20,"11,337",5/23/20,"335,043","1,379,654",24.28
Nevada,6/6/20,"10,748",5/30/20,"334,182","1,379,654",24.22
Nevada,6/13/20,"10,620",6/6/20,"312,009","1,379,654",22.62
Nevada,6/20/20,"10,347",6/13/20,"294,649","1,379,654",21.36
Nevada,6/27/20,"11,110",6/20/20,"286,943","1,379,654",20.8
Nevada,7/4/20,"12,484",6/27/20,"287,968","1,379,654",20.87
Nevada,7/11/20,"14,666",7/4/20,"295,994","1,388,109",21.32
Nevada,7/18/20,"15,548",7/11/20,"306,077","1,388,109",22.05
Nevada,7/25/20,"18,390",7/18/20,"346,138","1,388,109",24.94
Nevada,8/1/20,"13,727",7/25/20,"327,954","1,388,109",23.63
Nevada,8/8/20,"17,755",8/1/20,"335,968","1,388,109",24.2
Nevada,8/15/20,"10,938",8/8/20,"240,346","1,388,109",17.31
Nevada,8/22/20,"8,858",8/15/20,"228,203","1,388,109",16.44
Nevada,8/29/20,"8,032",8/22/20,"221,599","1,388,109",15.96
Nevada,9/5/20,"7,951",8/29/20,"216,187","1,388,109",15.57
Nevada,9/12/20,"8,332",9/5/20,"206,166","1,388,109",14.85
Nevada,9/19/20,"8,198",9/12/20,"203,408","1,388,109",14.65
Nevada,9/26/20,"7,525",9/19/20,"190,613","1,388,109",13.73
Nevada,10/3/20,"7,941",9/26/20,"173,629","1,388,109",12.51
Nevada,10/10/20,"8,964",10/3/20,"157,205","1,395,097",11.27
Nevada,10/17/20,"8,734",10/10/20,"140,132","1,395,097",10.04
Nevada,10/24/20,"9,036",10/17/20,"127,673","1,395,097",9.15
Nevada,10/31/20,"8,158",10/24/20,"114,102","1,395,097",8.18
Nevada,11/7/20,"7,556",10/31/20,"105,951","1,395,097",7.59
Nevada,11/14/20,"7,243",11/7/20,"96,872","1,395,097",6.94
Nevada,11/21/20,"8,121",11/14/20,"93,873","1,395,097",6.73
Nevada,11/28/20,"6,442",11/21/20,"84,363","1,395,097",6.05
Nevada,12/5/20,"8,783",11/28/20,"85,680","1,395,097",6.14
Nevada,12/12/20,"9,027",12/5/20,"84,416","1,395,097",6.05
Nevada,12/19/20,"7,798",12/12/20,"86,013","1,395,097",6.17
Nevada,12/26/20,"7,209",12/19/20,"78,374","1,395,097",5.62
Nevada,1/2/21,"8,461",12/26/20,"77,383","1,395,097",5.55
Nevada,1/9/21,"9,511",1/2/21,"78,793","1,326,032",5.94
Nevada,1/16/21,"10,474",1/9/21,"81,195","1,326,032",6.12
Nevada,1/23/21,"10,105",1/16/21,"80,927","1,326,032",6.1
Nevada,1/30/21,"9,821",1/23/21,"80,891","1,326,032",6.1
Nevada,2/6/21,"9,953",1/30/21,"79,798","1,326,032",6.02
Nevada,2/13/21,"7,378",2/6/21,"77,310","1,326,032",5.83
Nevada,2/20/21,"7,509",2/13/21,"71,634","1,326,032",5.4
Nevada,2/27/21,"9,208",2/20/21,"72,547","1,326,032",5.47
Nevada,3/6/21,"10,548",2/27/21,"72,058","1,326,032",5.43
Nevada,3/13/21,"10,086",3/6/21,"71,247","1,326,032",5.37
New York,1/4/20,"44,846",12/28/19,"181,668","9,351,620",1.94
New York,1/11/20,"23,314",1/4/20,"184,283","9,380,736",1.96
New York,1/18/20,"17,823",1/11/20,"164,588","9,380,736",1.75
New York,1/25/20,"15,022",1/18/20,"164,044","9,380,736",1.75
New York,2/1/20,"16,545",1/25/20,"165,715","9,380,736",1.77
New York,2/8/20,"15,010",2/1/20,"163,393","9,380,736",1.74
New York,2/15/20,"14,333",2/8/20,"164,111","9,380,736",1.75
New York,2/22/20,"14,144",2/15/20,"163,220","9,380,736",1.74
New York,2/29/20,"31,208",2/22/20,"182,691","9,380,736",1.95
New York,3/7/20,"14,035",2/29/20,"161,892","9,380,736",1.73
New York,3/14/20,"14,272",3/7/20,"158,268","9,380,736",1.69
New York,3/21/20,"79,999",3/14/20,"167,214","9,380,736",1.78
New York,3/28/20,"366,595",3/21/20,"314,710","9,380,736",3.35
New York,4/4/20,"344,451",3/28/20,"712,544","9,380,736",7.6
New York,4/11/20,"394,701",4/4/20,"1,121,191","9,408,510",11.92
New York,4/18/20,"205,184",4/11/20,"1,354,496","9,408,510",14.4
New York,4/25/20,"219,413",4/18/20,"1,616,809","9,408,510",17.18
New York,5/2/20,"195,110",4/25/20,"1,749,571","9,408,510",18.6
New York,5/9/20,"199,419",5/2/20,"1,846,154","9,408,510",19.62
New York,5/16/20,"229,524",5/9/20,"2,142,949","9,408,510",22.78
New York,5/23/20,"189,698",5/16/20,"2,008,463","9,408,510",21.35
New York,5/30/20,"82,326",5/23/20,"1,799,136","9,408,510",19.12
New York,6/6/20,"94,167",5/30/20,"2,204,180","9,408,510",23.43
New York,6/13/20,"95,559",6/6/20,"1,958,856","9,408,510",20.82
New York,6/20/20,"89,299",6/13/20,"1,837,451","9,408,510",19.53
New York,6/27/20,"90,083",6/20/20,"1,722,331","9,408,510",18.31
New York,7/4/20,"94,108",6/27/20,"1,712,394","9,408,510",18.2
New York,7/11/20,"91,898",7/4/20,"1,611,075","9,429,101",17.09
New York,7/18/20,"88,402",7/11/20,"1,614,871","9,429,101",17.13
New York,7/25/20,"85,294",7/18/20,"1,634,649","9,429,101",17.34
New York,8/1/20,"74,187",7/25/20,"1,658,500","9,429,101",17.59
New York,8/8/20,"52,794",8/1/20,"1,519,433","9,429,101",16.11
New York,8/15/20,"62,698",8/8/20,"1,456,038","9,429,101",15.44
New York,8/22/20,"62,683",8/15/20,"1,428,613","9,429,101",15.15
New York,8/29/20,"63,366",8/22/20,"1,406,935","9,429,101",14.92
New York,9/5/20,"64,734",8/29/20,"1,411,187","9,429,101",14.97
New York,9/12/20,"61,897",9/5/20,"1,291,952","9,429,101",13.7
New York,9/19/20,"69,790",9/12/20,"1,294,494","9,429,101",13.73
New York,9/26/20,"64,678",9/19/20,"1,046,997","9,429,101",11.1
New York,10/3/20,"64,156",9/26/20,"944,007","9,429,101",10.01
New York,10/10/20,"66,385",10/3/20,"723,770","9,443,613",7.66
New York,10/17/20,"54,890",10/10/20,"616,176","9,443,613",6.52
New York,10/24/20,"51,599",10/17/20,"580,124","9,443,613",6.14
New York,10/31/20,"45,716",10/24/20,"523,696","9,443,613",5.55
New York,11/7/20,"43,876",10/31/20,"483,800","9,443,613",5.12
New York,11/14/20,"43,391",11/7/20,"447,690","9,443,613",4.74
New York,11/21/20,"46,821",11/14/20,"448,970","9,443,613",4.75
New York,11/28/20,"45,863",11/21/20,"413,532","9,443,613",4.38
New York,12/5/20,"62,677",11/28/20,"410,760","9,443,613",4.35
New York,12/12/20,"58,153",12/5/20,"393,621","9,443,613",4.17
New York,12/19/20,"41,106",12/12/20,"376,958","9,443,613",3.99
New York,12/26/20,"51,424",12/19/20,"389,541","9,443,613",4.12
New York,1/2/21,"56,917",12/26/20,"403,173","9,443,613",4.27
New York,1/9/21,"73,121",1/2/21,"458,791","9,009,278",5.09
New York,1/16/21,"62,185",1/9/21,"449,881","9,009,278",4.99
New York,1/23/21,"66,250",1/16/21,"439,791","9,009,278",4.88
New York,1/30/21,"77,390",1/23/21,"457,912","9,009,278",5.08
New York,2/6/21,"59,983",1/30/21,"462,385","9,009,278",5.13
New York,2/13/21,"56,931",2/6/21,"454,308","9,009,278",5.04
New York,2/20/21,"47,814",2/13/21,"438,339","9,009,278",4.87
New York,2/27/21,"60,130",2/20/21,"443,907","9,009,278",4.93
New York,3/6/21,"48,224",2/27/21,"426,285","9,009,278",4.73
New York,3/13/21,"47,289",3/6/21,"439,356","9,009,278",4.88
Ohio,1/4/20,"10,759",12/28/19,"73,287","5,327,431",1.38
Ohio,1/11/20,"9,957",1/4/20,"78,391","5,338,723",1.47
Ohio,1/18/20,"7,865",1/11/20,"72,855","5,338,723",1.36
Ohio,1/25/20,"8,086",1/18/20,"72,002","5,338,723",1.35
Ohio,2/1/20,"7,329",1/25/20,"72,622","5,338,723",1.36
Ohio,2/8/20,"6,825",2/1/20,"71,442","5,338,723",1.34
Ohio,2/15/20,"6,532",2/8/20,"71,214","5,338,723",1.33
Ohio,2/22/20,"6,208",2/15/20,"70,924","5,338,723",1.33
Ohio,2/29/20,"9,916",2/22/20,"70,655","5,338,723",1.32
Ohio,3/7/20,"6,545",2/29/20,"73,123","5,338,723",1.37
Ohio,3/14/20,"7,046",3/7/20,"68,516","5,338,723",1.28
Ohio,3/21/20,"196,309",3/14/20,"68,323","5,338,723",1.28
Ohio,3/28/20,"274,288",3/21/20,"214,273","5,338,723",4.01
Ohio,4/4/20,"226,191",3/28/20,"450,061","5,338,723",8.43
Ohio,4/11/20,"159,317",4/4/20,"622,669","5,346,565",11.65
Ohio,4/18/20,"109,830",4/11/20,"717,842","5,346,565",13.43
Ohio,4/25/20,"93,599",4/18/20,"777,214","5,346,565",14.54
Ohio,5/2/20,"61,487",4/25/20,"759,336","5,346,565",14.2
Ohio,5/9/20,"52,253",5/2/20,"740,738","5,346,565",13.85
Ohio,5/16/20,"46,855",5/9/20,"696,376","5,346,565",13.02
Ohio,5/23/20,"42,575",5/16/20,"625,781","5,346,565",11.7
Ohio,5/30/20,"35,069",5/23/20,"554,132","5,346,565",10.36
Ohio,6/6/20,"36,151",5/30/20,"519,409","5,346,565",9.71
Ohio,6/13/20,"33,133",6/6/20,"477,842","5,346,565",8.94
Ohio,6/20/20,"34,915",6/13/20,"450,674","5,346,565",8.43
Ohio,6/27/20,"35,904",6/20/20,"431,377","5,346,565",8.07
Ohio,7/4/20,"33,826",6/27/20,"416,709","5,346,565",7.79
Ohio,7/11/20,"35,743",7/4/20,"416,188","5,352,988",7.77
Ohio,7/18/20,"30,308",7/11/20,"410,266","5,352,988",7.66
Ohio,7/25/20,"28,022",7/18/20,"406,148","5,352,988",7.59
Ohio,8/1/20,"26,045",7/25/20,"388,122","5,352,988",7.25
Ohio,8/8/20,"21,074",8/1/20,"356,365","5,352,988",6.66
Ohio,8/15/20,"21,747",8/8/20,"340,815","5,352,988",6.37
Ohio,8/22/20,"19,090",8/15/20,"324,244","5,352,988",6.06
Ohio,8/29/20,"18,778",8/22/20,"318,544","5,352,988",5.95
Ohio,9/5/20,"18,084",8/29/20,"305,242","5,352,988",5.7
Ohio,9/12/20,"16,375",9/5/20,"295,814","5,352,988",5.53
Ohio,9/19/20,"17,601",9/12/20,"293,101","5,352,988",5.48
Ohio,9/26/20,"17,969",9/19/20,"261,033","5,352,988",4.88
Ohio,10/3/20,"18,634",9/26/20,"238,764","5,352,988",4.46
Ohio,10/10/20,"20,085",10/3/20,"209,390","5,359,821",3.91
Ohio,10/17/20,"17,671",10/10/20,"186,651","5,359,821",3.48
Ohio,10/24/20,"17,587",10/17/20,"169,784","5,359,821",3.17
Ohio,10/31/20,"21,353",10/24/20,"162,997","5,359,821",3.04
Ohio,11/7/20,"21,935",10/31/20,"154,410","5,359,821",2.88
Ohio,11/14/20,"25,003",11/7/20,"145,883","5,359,821",2.72
Ohio,11/21/20,"30,198",11/14/20,"150,449","5,359,821",2.81
Ohio,11/28/20,"27,786",11/21/20,"144,268","5,359,821",2.69
Ohio,12/5/20,"36,373",11/28/20,"154,041","5,359,821",2.87
Ohio,12/12/20,"38,369",12/5/20,"156,989","5,359,821",2.93
Ohio,12/19/20,"31,160",12/12/20,"155,424","5,359,821",2.9
Ohio,12/26/20,"28,811",12/19/20,"153,423","5,359,821",2.86
Ohio,1/2/21,"29,726",12/26/20,"171,027","5,359,821",3.19
Ohio,1/9/21,"37,335",1/2/21,"211,822","5,363,490",3.95
Ohio,1/16/21,"43,000",1/9/21,"207,466","5,363,490",3.87
Ohio,1/23/21,"50,002",1/16/21,"208,222","5,363,490",3.88
Ohio,1/30/21,"47,821",1/23/21,"161,040","5,363,490",3
Ohio,2/6/21,"140,488",1/30/21,"164,536","5,363,490",3.07
Ohio,2/13/21,"147,051",2/6/21,"174,614","5,363,490",3.26
Ohio,2/20/21,"101,862",2/13/21,"191,787","5,363,490",3.58
Ohio,2/27/21,"120,506",2/20/21,"192,240","5,363,490",3.58
Ohio,3/6/21,"128,192",2/27/21,"182,820","5,363,490",3.41
Ohio,3/13/21,"115,205",3/6/21,"186,212","5,363,490",3.47
Oklahoma,1/4/20,"2,943",12/28/19,"18,080","1,560,077",1.16
Oklahoma,1/11/20,"2,034",1/4/20,"19,387","1,565,634",1.24
Oklahoma,1/18/20,"1,981",1/11/20,"17,467","1,565,634",1.12
Oklahoma,1/25/20,"1,830",1/18/20,"17,291","1,565,634",1.1
Oklahoma,2/1/20,"1,779",1/25/20,"17,451","1,565,634",1.11
Oklahoma,2/8/20,"1,715",2/1/20,"17,757","1,565,634",1.13
Oklahoma,2/15/20,"1,633",2/8/20,"17,513","1,565,634",1.12
Oklahoma,2/22/20,"1,509",2/15/20,"17,269","1,565,634",1.1
Oklahoma,2/29/20,"1,458",2/22/20,"16,929","1,565,634",1.08
Oklahoma,3/7/20,"1,569",2/29/20,"17,067","1,565,634",1.09
Oklahoma,3/14/20,"1,836",3/7/20,"16,482","1,565,634",1.05
Oklahoma,3/21/20,"21,926",3/14/20,"16,854","1,565,634",1.08
Oklahoma,3/28/20,"47,744",3/21/20,"25,268","1,565,634",1.61
Oklahoma,4/4/20,"60,534",3/28/20,"55,029","1,565,634",3.51
Oklahoma,4/11/20,"54,481",4/4/20,"88,330","1,568,967",5.63
Oklahoma,4/18/20,"46,696",4/11/20,"112,311","1,568,967",7.16
Oklahoma,4/25/20,"52,500",4/18/20,"134,550","1,568,967",8.58
Oklahoma,5/2/20,"93,885",4/25/20,"154,671","1,568,967",9.86
Oklahoma,5/9/20,"39,079",5/2/20,"178,122","1,568,967",11.35
Oklahoma,5/16/20,"33,440",5/9/20,"135,229","1,568,967",8.62
Oklahoma,5/23/20,"43,714",5/16/20,"139,196","1,568,967",8.87
Oklahoma,5/30/20,"60,376",5/23/20,"172,309","1,568,967",10.98
Oklahoma,6/6/20,"77,525",5/30/20,"156,795","1,568,967",9.99
Oklahoma,6/13/20,"84,779",6/6/20,"173,361","1,568,967",11.05
Oklahoma,6/20/20,"58,613",6/13/20,"182,191","1,568,967",11.61
Oklahoma,6/27/20,"18,405",6/20/20,"165,298","1,568,967",10.54
Oklahoma,7/4/20,"9,423",6/27/20,"131,034","1,568,967",8.35
Oklahoma,7/11/20,"9,680",7/4/20,"131,932","1,570,740",8.4
Oklahoma,7/18/20,"9,879",7/11/20,"127,134","1,570,740",8.09
Oklahoma,7/25/20,"8,927",7/18/20,"127,617","1,570,740",8.12
Oklahoma,8/1/20,"6,609",7/25/20,"123,121","1,570,740",7.84
Oklahoma,8/8/20,"5,687",8/1/20,"129,971","1,570,740",8.27
Oklahoma,8/15/20,"6,561",8/8/20,"123,305","1,570,740",7.85
Oklahoma,8/22/20,"6,064",8/15/20,"122,513","1,570,740",7.8
Oklahoma,8/29/20,"6,019",8/22/20,"119,571","1,570,740",7.61
Oklahoma,9/5/20,"6,602",8/29/20,"118,719","1,570,740",7.56
Oklahoma,9/12/20,"5,596",9/5/20,"110,907","1,570,740",7.06
Oklahoma,9/19/20,"5,434",9/12/20,"104,908","1,570,740",6.68
Oklahoma,9/26/20,"5,258",9/19/20,"97,912","1,570,740",6.23
Oklahoma,10/3/20,"5,780",9/26/20,"88,127","1,570,740",5.61
Oklahoma,10/10/20,"5,531",10/3/20,"82,382","1,569,855",5.25
Oklahoma,10/17/20,"5,277",10/10/20,"73,321","1,569,855",4.67
Oklahoma,10/24/20,"5,015",10/17/20,"67,861","1,569,855",4.32
Oklahoma,10/31/20,"4,953",10/24/20,"59,138","1,569,855",3.77
Oklahoma,11/7/20,"4,470",10/31/20,"59,257","1,569,855",3.77
Oklahoma,11/14/20,"4,618",11/7/20,"51,551","1,569,855",3.28
Oklahoma,11/21/20,"5,834",11/14/20,"49,032","1,569,855",3.12
Oklahoma,11/28/20,"3,541",11/21/20,"45,225","1,569,855",2.88
Oklahoma,12/5/20,"6,168",11/28/20,"47,184","1,569,855",3.01
Oklahoma,12/12/20,"5,297",12/5/20,"45,006","1,569,855",2.87
Oklahoma,12/19/20,"5,215",12/12/20,"42,791","1,569,855",2.73
Oklahoma,12/26/20,"5,031",12/19/20,"39,132","1,569,855",2.49
Oklahoma,1/2/21,"6,059",12/26/20,"42,157","1,569,855",2.69
Oklahoma,1/9/21,"7,017",1/2/21,"41,475","1,537,564",2.7
Oklahoma,1/16/21,"7,144",1/9/21,"40,059","1,537,564",2.61
Oklahoma,1/23/21,"6,254",1/16/21,"38,274","1,537,564",2.49
Oklahoma,1/30/21,"7,667",1/23/21,"36,364","1,537,564",2.37
Oklahoma,2/6/21,"7,201",1/30/21,"37,651","1,537,564",2.45
Oklahoma,2/13/21,"6,774",2/6/21,"34,061","1,537,564",2.22
Oklahoma,2/20/21,"5,981",2/13/21,"35,118","1,537,564",2.28
Oklahoma,2/27/21,"7,193",2/20/21,"35,394","1,537,564",2.3
Oklahoma,3/6/21,"7,076",2/27/21,"34,533","1,537,564",2.25
Oklahoma,3/13/21,"8,422",3/6/21,"32,514","1,537,564",2.11
Oregon,1/4/20,"6,714",12/28/19,"35,451","1,898,680",1.87
Oregon,1/11/20,"6,215",1/4/20,"36,039","1,906,429",1.89
Oregon,1/18/20,"4,051",1/11/20,"31,604","1,906,429",1.66
Oregon,1/25/20,"4,457",1/18/20,"32,306","1,906,429",1.69
Oregon,2/1/20,"4,853",1/25/20,"31,876","1,906,429",1.67
Oregon,2/8/20,"4,953",2/1/20,"31,658","1,906,429",1.66
Oregon,2/15/20,"4,284",2/8/20,"31,167","1,906,429",1.63
Oregon,2/22/20,"3,514",2/15/20,"30,548","1,906,429",1.6
Oregon,2/29/20,"3,936",2/22/20,"30,165","1,906,429",1.58
Oregon,3/7/20,"4,154",2/29/20,"29,517","1,906,429",1.55
Oregon,3/14/20,"4,269",3/7/20,"29,002","1,906,429",1.52
Oregon,3/21/20,"30,054",3/14/20,"30,523","1,906,429",1.6
Oregon,3/28/20,"47,498",3/21/20,"63,930","1,906,429",3.35
Oregon,4/4/20,"62,788",3/28/20,"118,729","1,906,429",6.23
Oregon,4/11/20,"54,581",4/4/20,"176,154","1,914,153",9.2
Oregon,4/18/20,"37,209",4/11/20,"217,039","1,914,153",11.34
Oregon,4/25/20,"49,300",4/18/20,"284,486","1,914,153",14.86
Oregon,5/2/20,"48,120",4/25/20,"308,989","1,914,153",16.14
Oregon,5/9/20,"33,936",5/2/20,"309,543","1,914,153",16.17
Oregon,5/16/20,"23,539",5/9/20,"290,151","1,914,153",15.16
Oregon,5/23/20,"28,452",5/16/20,"293,081","1,914,153",15.31
Oregon,5/30/20,"20,565",5/23/20,"256,759","1,914,153",13.41
Oregon,6/6/20,"24,508",5/30/20,"275,768","1,914,153",14.41
Oregon,6/13/20,"24,645",6/6/20,"251,869","1,914,153",13.16
Oregon,6/20/20,"16,274",6/13/20,"224,476","1,914,153",11.73
Oregon,6/27/20,"11,195",6/20/20,"216,513","1,914,153",11.31
Oregon,7/4/20,"10,343",6/27/20,"203,600","1,914,153",10.64
Oregon,7/11/20,"11,713",7/4/20,"206,756","1,921,964",10.76
Oregon,7/18/20,"10,152",7/11/20,"196,415","1,921,964",10.22
Oregon,7/25/20,"9,417",7/18/20,"190,993","1,921,964",9.94
Oregon,8/1/20,"7,275",7/25/20,"189,136","1,921,964",9.84
Oregon,8/8/20,"6,505",8/1/20,"175,153","1,921,964",9.11
Oregon,8/15/20,"5,233",8/8/20,"169,905","1,921,964",8.84
Oregon,8/22/20,"5,152",8/15/20,"164,103","1,921,964",8.54
Oregon,8/29/20,"5,114",8/22/20,"158,480","1,921,964",8.25
Oregon,9/5/20,"5,228",8/29/20,"154,413","1,921,964",8.03
Oregon,9/12/20,"4,804",9/5/20,"139,312","1,921,964",7.25
Oregon,9/19/20,"8,055",9/12/20,"154,948","1,921,964",8.06
Oregon,9/26/20,"5,738",9/19/20,"152,643","1,921,964",7.94
Oregon,10/3/20,"4,408",9/26/20,"127,675","1,921,964",6.64
Oregon,10/10/20,"4,773",10/3/20,"115,121","1,928,744",5.97
Oregon,10/17/20,"4,767",10/10/20,"103,211","1,928,744",5.35
Oregon,10/24/20,"4,529",10/17/20,"95,814","1,928,744",4.97
Oregon,10/31/20,"4,020",10/24/20,"87,170","1,928,744",4.52
Oregon,11/7/20,"4,445",10/31/20,"79,353","1,928,744",4.11
Oregon,11/14/20,"5,788",11/7/20,"76,208","1,928,744",3.95
Oregon,11/21/20,"9,910",11/14/20,"78,758","1,928,744",4.08
Oregon,11/28/20,"15,371",11/21/20,"76,492","1,928,744",3.97
Oregon,12/5/20,"15,753",11/28/20,"86,426","1,928,744",4.48
Oregon,12/12/20,"10,464",12/5/20,"84,711","1,928,744",4.39
Oregon,12/19/20,"10,261",12/12/20,"82,863","1,928,744",4.3
Oregon,12/26/20,"11,018",12/19/20,"81,984","1,928,744",4.25
Oregon,1/2/21,"12,810",12/26/20,"87,988","1,928,744",4.56
Oregon,1/9/21,"12,896",1/2/21,"99,607","1,873,069",5.32
Oregon,1/16/21,"10,523",1/9/21,"98,779","1,873,069",5.27
Oregon,1/23/21,"8,915",1/16/21,"80,630","1,873,069",4.3
Oregon,1/30/21,"9,276",1/23/21,"84,374","1,873,069",4.5
Oregon,2/6/21,"8,847",1/30/21,"81,207","1,873,069",4.34
Oregon,2/13/21,"7,684",2/6/21,"76,808","1,873,069",4.1
Oregon,2/20/21,"7,446",2/13/21,"70,809","1,873,069",3.78
Oregon,2/27/21,"8,165",2/20/21,"72,949","1,873,069",3.89
Oregon,3/6/21,"7,115",2/27/21,"69,222","1,873,069",3.7
Oregon,3/13/21,"6,839",3/6/21,"64,856","1,873,069",3.46
Pennsylvania,1/4/20,"27,298",12/28/19,"135,411","5,787,653",2.34
Pennsylvania,1/11/20,"26,356",1/4/20,"163,882","5,800,562",2.83
Pennsylvania,1/18/20,"16,218",1/11/20,"142,326","5,800,562",2.45
Pennsylvania,1/25/20,"13,359",1/18/20,"140,027","5,800,562",2.41
Pennsylvania,2/1/20,"15,893",1/25/20,"135,951","5,800,562",2.34
Pennsylvania,2/8/20,"14,425",2/1/20,"142,004","5,800,562",2.45
Pennsylvania,2/15/20,"13,583",2/8/20,"136,149","5,800,562",2.35
Pennsylvania,2/22/20,"12,631",2/15/20,"142,306","5,800,562",2.45
Pennsylvania,2/29/20,"12,045",2/22/20,"135,095","5,800,562",2.33
Pennsylvania,3/7/20,"12,227",2/29/20,"136,931","5,800,562",2.36
Pennsylvania,3/14/20,"15,439",3/7/20,"128,842","5,800,562",2.22
Pennsylvania,3/21/20,"363,000",3/14/20,"128,029","5,800,562",2.21
Pennsylvania,3/28/20,"374,056",3/21/20,"135,708","5,800,562",2.34
Pennsylvania,4/4/20,"239,077",3/28/20,"566,464","5,800,562",9.77
Pennsylvania,4/11/20,"172,733",4/4/20,"614,196","5,814,461",10.56
Pennsylvania,4/18/20,"124,633",4/11/20,"1,074,660","5,814,461",18.48
Pennsylvania,4/25/20,"82,414",4/18/20,"915,249","5,814,461",15.74
Pennsylvania,5/2/20,"58,240",4/25/20,"1,233,299","5,814,461",21.21
Pennsylvania,5/9/20,"50,299",5/2/20,"1,049,464","5,814,461",18.05
Pennsylvania,5/16/20,"41,673",5/9/20,"1,008,886","5,814,461",17.35
Pennsylvania,5/23/20,"55,374",5/16/20,"907,252","5,814,461",15.6
Pennsylvania,5/30/20,"42,266",5/23/20,"1,019,571","5,814,461",17.54
Pennsylvania,6/6/20,"45,049",5/30/20,"846,788","5,814,461",14.56
Pennsylvania,6/13/20,"44,341",6/6/20,"913,810","5,814,461",15.72
Pennsylvania,6/20/20,"42,577",6/13/20,"748,874","5,814,461",12.88
Pennsylvania,6/27/20,"45,261",6/20/20,"809,609","5,814,461",13.92
Pennsylvania,7/4/20,"44,086",6/27/20,"651,160","5,814,461",11.2
Pennsylvania,7/11/20,"44,798",7/4/20,"815,282","5,827,122",13.99
Pennsylvania,7/18/20,"37,986",7/11/20,"670,901","5,827,122",11.51
